F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename
24.312437,0.41433498,19.698563,20.722105,24.720482,5.0219193,353.3793,350.83685,101.004135,80.31572,0.28636345,1.2784843,0.012811753,0.050975654,0.6545022,0.64169043,5.6639013,3.513888,7.5337396,4.8843255,0.12424611,1.4549862,14.716554,1.2071271,2.7994502,5.266389,13.338058,1.2117678,5.546606,2.2291267,0.04052202,0.9078264,1.5926265,0.54440576,-1.0150903,-4.344794,5.295085,1.9686302,12.703151,0.8584665,746.375,0.37956026,1058.6538,0.29965246,-135.46843,-0.66587573,1852.493,0.17152628,768.062,0.45735085,-134.80124,-0.64723593,2854.1016,0.10169581,859.56256,0.37856537,-133.06691,-0.6637894,-6.999274,-1.4970574,12.767145,0.8777223,0.04802327,0.6144993,-0.014282644,-0.830855,0.3010308,0.62795645,24.183493,0.85320485,-4.343173,-4.2348413,24.992962,0.7436593,-2.4573936,-6.18616,-8.033854,19.36401,-0.0010846837,0.0071094097,0.028583644,2.2727275,1.7902814,0.18857142,0.130431,0.34714285,0.43377787,-39.04552,03-01-07-02-02-02-21.wav
34.63896,0.06969772,32.75155,34.83904,36.489426,3.737877,61.45171,53.491127,24.08757,15.3411875,0.332193,1.2034185,0.009733627,0.123539865,0.71423626,0.70450264,7.069516,3.97334,6.172532,5.3493443,0.1287878,1.4038,11.957295,1.4190418,2.8133934,5.7894874,4.3525047,3.1540565,-1.266973,-14.6343975,0.018400786,1.2393284,0.9533499,0.61257577,6.780573,0.6706387,4.9563985,1.5360816,17.730772,0.39016807,551.9238,0.47932297,1188.5233,0.2416667,-133.54662,-0.69339424,1650.3185,0.23443347,781.8791,0.41137642,-119.61991,-0.76432055,2615.4336,0.13077283,828.18964,0.42264298,-120.720375,-0.745914,-10.773089,-0.66742384,18.44474,0.37711588,0.13399523,0.20272422,-0.016750714,-0.70285857,0.28417897,0.63698846,24.606071,0.5418554,-2.5368214,-7.6108146,1.1071534,16.554302,-8.30133,-2.8304079,-3.2349901,11.279496,0.06293287,0.005213575,0.011734346,2.444988,0.990099,0.42999998,0.1926136,0.44599998,0.43898064,-36.667877,03-01-07-02-02-02-22.wav
30.596357,0.11333077,26.502518,31.015493,33.883205,7.3806877,86.151474,52.65814,21.93195,29.419859,0.27649125,1.3833979,0.003191434,0.025662621,0.6076212,0.6044298,6.0047116,6.3596115,4.033021,2.3305762,0.11647075,1.58116,10.710399,1.7633662,2.7678404,5.0784044,4.717813,2.7825167,3.9519129,2.8524857,0.0741471,1.9727865,1.0130033,0.6002618,4.037706,0.95141816,3.8817272,1.847655,18.336317,0.4758855,581.6541,0.4778639,1137.3538,0.2639316,-146.25784,-0.58152646,1628.7393,0.2457793,831.2083,0.31708673,-144.51117,-0.57606316,2621.4634,0.13967967,763.78613,0.35908428,-145.89064,-0.5554866,-10.438892,-0.97230595,19.117126,0.54610753,0.104543336,0.29791716,-0.013492448,-1.0340723,0.32774922,0.6158128,28.103598,0.5707632,1.3500463,12.265516,12.015199,1.3301855,0.6334124,25.409403,-0.7054896,11.110066,0.087004334,0.016765682,0.033535592,1.2953368,1.0498688,0.2825,0.1528684,0.518,0.4044453,-37.662163,03-01-07-02-02-02-23.wav
39.674202,0.0760499,38.17488,39.229767,40.623604,2.4487228,123.26966,66.71795,97.08337,113.60433,0.42019966,1.1175035,0.010600685,0.29332873,0.76166457,0.7510639,8.096371,5.4000196,7.3653398,4.7396946,0.16902143,1.5333691,7.026716,2.2321749,-2.9641469,-5.399432,-3.0486538,-5.3602934,-12.108407,-1.4469597,0.028122948,1.7234713,1.1095136,0.8737274,7.67246,0.8313196,6.643983,2.0099564,17.604408,0.6094222,708.3554,0.45626327,1064.6694,0.29495433,-137.91539,-0.65541196,1790.3372,0.19429272,800.61127,0.5251256,-115.06293,-0.8046715,2853.7932,0.15578474,680.8373,0.49718988,-116.64453,-0.77816105,-8.668431,-0.77322197,18.216787,0.3897821,0.12139761,0.22986172,-0.018371332,-0.74688405,0.34851697,0.8465614,17.349878,0.7844836,-10.74783,-1.4857764,-7.975571,-2.7675452,-25.714348,-0.6590085,-1.5734164,9.350635,0.07702808,0.0058038305,0.025764262,1.8099548,1.1441648,0.38799998,0.24620315,0.46199998,0.44278213,-34.28847,03-01-07-02-02-02-24.wav
27.940025,0.1682987,23.981987,27.72736,33.356747,9.37476,133.08176,146.03934,38.36934,83.13822,0.13075702,1.4724654,0.0020206647,0.010519348,0.25160995,0.24958928,3.984747,2.1208873,4.0591536,1.9379041,0.056950457,1.6896622,10.746804,1.5852844,4.25828,2.017161,5.816737,2.4889312,4.0336165,2.7843626,0.042774744,1.2487603,1.6880323,0.7940169,2.7763822,1.0661275,2.4368,2.8773274,22.344368,0.27692562,563.9888,0.59634966,1089.5308,0.257453,-140.75485,-0.6171579,1517.0804,0.23232915,850.0865,0.34940785,-140.82574,-0.59666574,2535.0254,0.13068992,701.18677,0.29782522,-143.1058,-0.5641163,-12.222302,-0.6174646,21.177378,0.43730506,0.083334364,0.3330062,-0.012301159,-1.0718758,0.16224982,0.6825269,28.42794,0.4682537,6.752927,1.7093546,15.651063,1.1519763,2.3941936,6.937997,-0.21398874,8.529641,0.087217376,0.0145457005,0.0084003415,2.0648968,1.7964072,0.17,0.06733003,0.3633333,0.4610375,-44.689613,03-01-08-01-01-01-01.wav
40.14202,0.16409147,35.827774,39.130398,45.12426,9.296486,77.7894,26.499313,54.97914,25.443045,0.28074527,1.3020239,0.010926262,0.053610068,0.60249907,0.5915728,6.847085,3.8705904,9.255265,5.3549175,0.14375155,1.5971872,7.4920545,1.9105681,-2.3487382,-6.6102057,3.7241647,2.72311,-8.711072,-1.8985676,0.05642163,1.2207417,1.5363325,0.5256099,5.1398807,1.0081699,1.3274595,18.817577,10.34212,2.4327645,748.3273,0.42478228,1075.4536,0.22900486,-142.30194,-0.60666263,1776.3118,0.2027301,762.2327,0.48064858,-134.73396,-0.6512594,2847.7224,0.10898087,788.5644,0.6796412,-136.78706,-0.62032944,-6.486815,-1.5970762,17.335781,0.5696184,0.10961124,0.5584132,-0.008814664,-2.127649,0.38903752,0.62180316,17.795635,0.9558482,-11.572406,-1.61876,1.7049208,8.380634,-25.005732,-0.62649006,-2.8477943,10.298245,0.07390236,0.009093179,0.018861499,2.2727273,1.4409221,0.234,0.111999996,0.36499998,0.4744031,-38.35912,03-01-08-01-01-01-02.wav
34.880024,0.15313566,30.443155,35.551434,39.100597,8.657442,175.97475,108.304054,197.6155,191.27469,0.2700957,1.1975142,0.0029775738,0.053986832,0.5443909,0.54141337,7.333762,3.6372085,6.699083,2.7693655,0.13706246,1.4149294,10.415739,1.1427442,-3.5927644,-3.103598,0.08539561,136.8842,-3.9570372,-3.4129095,0.081410035,1.871765,1.2927201,0.58476204,4.5561566,0.9981127,5.71509,1.7520452,20.049868,0.40407243,671.04535,0.45410964,1149.0958,0.21033148,-151.61353,-0.551452,1707.6451,0.19147119,923.88245,0.72101486,-133.0748,-0.6649699,2819.1572,0.14207914,826.50354,0.52810055,-135.20447,-0.6336767,-10.7448,-0.6469607,20.137106,0.36851767,0.12717101,0.19948068,-0.012782809,-0.7408622,0.33426216,0.5120678,20.77768,0.51149595,0.05519522,270.05313,1.7265066,10.190447,-11.765434,-1.4193989,0.9435335,7.0103536,0.101357974,0.0133325085,0.03201147,2.484472,0.9463723,0.38,0.24344747,0.48999998,0.4574385,-39.146652,03-01-08-01-01-01-03.wav
41.130764,0.12693246,35.032345,42.036823,45.34997,10.317627,50.66983,5.369369,174.6097,107.11091,0.2384588,1.4308215,0.007170903,0.015506098,0.485066,0.47789508,9.587523,4.998517,7.8218513,4.920987,0.13881901,1.6587925,8.872505,1.5124853,-0.90150857,-13.828846,0.9330312,11.017929,-8.546366,-2.1293619,0.040248107,1.3092039,1.3798853,0.45704126,5.7186313,0.90252715,8.992221,1.0055642,17.071236,0.5115541,677.07294,0.4275684,1200.4934,0.24998982,-152.95573,-0.5305387,1663.3522,0.17097749,828.80084,0.3598346,-140.09332,-0.6018575,2853.936,0.10900362,554.8721,0.4563996,-142.08778,-0.5731113,-9.210428,-0.8164972,19.841423,0.427424,0.14524361,0.2494613,-0.01158901,-0.9233253,0.36863124,0.5868409,20.640957,0.6758433,-11.456086,-1.3614048,1.5115513,9.878408,-27.393862,-0.6547459,-1.822724,8.573531,0.09574995,0.008965154,0.030710617,3.10559,0.9463723,0.3333333,0.2264705,0.414,0.45009333,-39.038734,03-01-08-01-01-01-04.wav
33.9309,0.14386813,30.006603,33.5506,39.683758,9.677155,55.989304,15.495063,-44.512352,122.5731,0.16398416,1.2392601,0.0072100963,0.036855944,0.3457152,0.3385051,5.0521207,2.8159516,4.9870853,2.630243,0.07626919,1.6137159,11.861253,1.5485507,6.9226713,1.6723244,8.00323,1.6318156,2.0140562,8.397573,0.02999666,0.8790563,1.268509,0.65582,4.6043644,0.7062556,9.775852,1.081959,20.343533,0.42902485,628.0213,0.46045682,1110.658,0.24533588,-150.86005,-0.541367,1772.6241,0.2156294,769.3203,0.38911438,-145.35913,-0.5514684,2694.1265,0.1384678,796.4684,0.34238577,-145.29251,-0.5513369,-12.456514,-0.65169185,21.082994,0.40331572,0.086210765,0.4909266,-0.018810466,-0.78462476,0.20367229,0.734043,27.707998,0.5251874,0.08545298,128.59088,11.594871,1.7842706,-9.706302,-2.2318778,-10.367353,20.82303,0.00051271525,0.006660154,0.020445986,2.419355,1.0899183,0.275,0.19653244,0.4083333,0.40552092,-43.915012,03-01-08-01-01-01-05.wav
37.6498,0.07909618,35.647434,37.956573,40.137817,4.490383,28.326897,19.87472,44.24619,37.476833,0.10371784,1.2879102,0.0031969617,0.013330008,0.22070792,0.21751097,2.4747636,1.346687,2.7472286,1.735664,0.031904697,1.5052168,11.291158,1.4058931,-0.9783424,-12.447355,2.6383822,4.5632086,-2.779816,-5.607272,0.032948446,1.7672446,0.95723283,0.54913783,7.5771055,0.61190915,2.4952974,4.18973,18.643644,0.45193923,590.27576,0.43077618,1259.055,0.18181646,-156.88821,-0.5086294,1598.3823,0.19355309,899.11835,0.39528477,-143.04659,-0.5875814,2575.9,0.13427748,861.4976,0.5218728,-145.64345,-0.54985684,-11.505268,-0.6461808,22.050808,0.4100493,0.13298067,0.21651104,-0.015671067,-0.6388516,0.085038215,0.5905738,27.347036,0.5124776,-10.019949,-1.5833135,-2.1904879,-7.890705,-17.440552,-0.9147293,-5.0038667,13.307724,0.081371695,0.010413646,0.010833357,2.173913,1.5772872,0.186,0.10632026,0.355,0.42342845,-50.326546,03-01-08-01-01-01-06.wav
28.996235,0.19638477,26.34861,28.287971,34.716095,8.367485,196.42737,294.7063,97.65644,44.2693,0.16992983,1.2340168,0.0021261496,0.023058288,0.34545842,0.34333226,3.3875468,1.9965265,4.69148,2.3226402,0.07481378,1.4349378,14.781539,1.0364101,5.020122,1.711862,8.679252,1.6475356,-0.6558572,-26.04489,0.08994816,1.5040042,1.2762238,0.79310775,2.9305263,1.3450094,2.0148623,3.8142304,19.69352,0.3615866,566.99506,0.42438507,1101.9736,0.28416932,-129.23038,-0.7175808,1637.453,0.20214522,767.1215,0.47274348,-131.4014,-0.6610736,2616.1292,0.15127599,703.38354,0.38770768,-132.09921,-0.6498385,-13.042651,-0.5317505,19.989853,0.35638088,0.07777861,0.47760138,-0.02160165,-0.6771108,0.18330862,0.5722927,27.554886,0.4599496,4.29414,2.6239917,17.57409,1.0415726,-9.035407,-2.6011262,-6.338582,16.635515,0.07239642,0.011403064,0.013393582,2.0231214,0.87976545,0.42999998,0.26419687,0.5125,0.46083483,-43.57091,03-01-08-01-01-01-07.wav
36.64311,0.18230751,33.952274,38.22462,40.570614,6.6183395,111.70624,81.88757,140.1505,111.75376,0.16015507,1.2759304,0.00986626,0.030460896,0.3529019,0.34303564,4.02646,2.3066528,4.6065483,2.7435095,0.0732313,1.5268757,13.572344,1.0038143,5.9480658,2.2735984,10.538083,1.0316288,3.1874254,5.6278377,0.08719618,1.537933,1.7102408,0.4733813,5.4871964,0.7223922,6.543783,3.0803916,14.92258,1.4185476,665.05457,0.46902603,1110.1218,0.3182536,-161.69406,-0.45278493,1672.8822,0.19933267,913.0923,0.44126025,-151.54602,-0.5079248,2765.1682,0.12940505,771.362,0.38946047,-152.44958,-0.4963088,-11.495324,-0.89800185,20.582476,0.59763306,0.06362061,0.79178405,-0.010704018,-1.1944212,0.19918795,0.49179345,21.009834,0.74830484,1.9867237,7.117718,12.324135,1.2144934,-13.709367,-1.2236142,-13.5629425,24.757963,-0.0057527707,0.007233899,0.0264967,2.1680217,1.6483517,0.15833333,0.09136313,0.42499998,0.4642826,-43.710342,03-01-08-01-01-01-08.wav
21.953009,0.062908664,20.765663,21.751364,23.196405,2.4307423,63.741734,57.08113,18.423584,4.4261017,0.053931274,1.289721,0.009614991,0.012500011,0.09968718,0.09007219,1.6727922,1.4263234,1.812101,1.2060409,0.016300986,1.5164642,14.490815,1.0192475,10.318658,0.9080164,12.221601,0.7317668,11.498333,0.8067229,0.025209025,0.7475998,1.58557,0.6822864,2.9867802,0.6018416,4.359583,0.92243326,24.88307,0.3143401,562.7041,0.46127328,1311.7925,0.17233813,-160.14182,-0.47337705,1588.9332,0.15901676,1009.633,0.34770295,-163.02242,-0.431701,2559.4067,0.15632963,902.36523,0.32247624,-164.15656,-0.41527277,-15.001186,-0.45619294,22.833353,0.3892664,0.03559556,0.6861074,-0.012194876,-0.8422525,0.050511643,0.64586365,31.383104,0.38831866,6.451944,2.1257951,15.961634,0.7633089,8.331443,1.3626132,-15.475675,25.361588,-0.01509674,0.005488477,0.0076157753,2.295082,1.6722409,0.116000004,0.08452219,0.38333333,0.46481773,-56.11228,03-01-08-01-01-01-09.wav
37.99586,0.15890965,36.002026,37.520515,42.487755,6.485729,55.17706,38.99374,-451.21854,447.98093,0.28494295,1.2830429,0.012127644,0.05113262,0.6031512,0.59102356,9.013197,5.796453,7.2717137,3.7123766,0.16912511,1.4804301,12.783562,1.1327866,5.4406,2.430593,5.642847,1.7892435,-1.170422,-10.9665985,0.028107408,1.883801,1.311514,0.736222,6.7138557,0.7242,6.2164,1.8093436,17.851236,0.68558234,576.3553,0.4192832,1209.6821,0.26072243,-154.23163,-0.5167784,1610.7887,0.22930148,862.25745,0.4042125,-139.65923,-0.5898588,2664.9985,0.14861688,767.79193,0.3753689,-141.6564,-0.56064427,-13.556147,-0.7190972,23.075174,0.47249806,0.11268158,0.28627503,-0.018905032,-0.5221791,0.45241717,0.50334454,23.865545,0.6486693,2.0572946,6.6471786,1.5171576,9.617602,-14.138076,-0.68919116,-8.362764,17.890285,0.020596875,0.0032424377,0.027339727,2.484472,1.2618297,0.265,0.22830899,0.5025,0.4694345,-35.258873,03-01-08-01-01-01-10.wav
34.73434,0.19317557,32.338917,36.07868,41.336075,8.997158,636.27704,804.75287,126.04959,149.00183,0.13799419,1.470371,0.008136654,0.012935436,0.29610476,0.2879681,4.3889413,2.7411258,4.5077643,2.2893898,0.059616182,1.5526611,10.109229,1.3548487,10.908529,0.64464474,5.751844,2.1156342,5.3966913,2.5293045,0.10353527,2.2010522,1.424292,0.5493997,6.3788347,0.8190012,5.9377375,3.59172,18.894428,0.983667,635.8423,0.4722044,1172.1565,0.24472468,-155.20898,-0.50577265,1590.7529,0.20876399,943.7497,0.38247648,-147.30264,-0.5422444,2683.9927,0.14706776,865.83954,0.6737061,-149.58426,-0.5095833,-13.109294,-0.68220836,24.077433,0.45227298,0.09169124,0.43507683,-0.011453304,-0.77958846,0.18213335,0.46101132,22.760284,0.61606884,9.510886,0.9756924,-3.2492201,-5.680726,-7.654444,-2.1886532,-14.71827,25.147615,-0.024959253,0.0084282225,0.00880357,2.295082,1.0033445,0.29666665,0.29238483,0.5075,0.47861126,-44.14445,03-01-08-01-01-01-11.wav
36.77507,0.13788478,31.971289,35.394142,42.30134,10.3300495,197.2989,253.03642,52.74068,50.65006,0.22177538,1.2649455,0.010392399,0.026946185,0.43803662,0.42764422,5.962778,3.7727344,4.94435,2.5300906,0.09609872,1.4650161,11.600951,1.287133,-0.44069052,-24.471945,4.737227,3.191698,-2.677207,-5.4693127,0.02365675,1.5678371,1.154756,0.75378686,5.9158278,0.72766227,4.8195076,2.0578752,15.940207,0.4462531,530.2843,0.43185416,1123.2097,0.21133465,-139.77235,-0.6396641,1567.5006,0.18771692,785.61145,0.4512247,-127.66504,-0.70308906,2597.6736,0.10194426,747.3864,0.37067485,-129.76584,-0.6703282,-9.613708,-0.7562375,19.37543,0.39163983,0.106386304,0.32896155,-0.014417755,-0.8117948,0.2338205,0.5978733,24.576542,0.51311094,-7.427131,-1.7224796,6.552207,3.3540118,-14.269749,-1.0901392,-1.8490955,10.512057,0.058509618,0.012310746,0.010256215,2.2727273,0.86956525,0.4433333,0.42897812,0.68,0.42055517,-41.784355,03-01-08-01-01-01-12.wav
34.419277,0.14188121,32.21179,34.23541,37.61549,5.403702,29.177149,24.150679,98.24128,87.38204,0.24063422,1.3035214,0.006313486,0.014570549,0.5388352,0.5325217,7.8745775,4.708195,6.1016736,3.0968907,0.13066572,1.4966177,12.1980715,1.2566881,5.5559497,1.5476892,1.2560724,13.51201,2.7175179,4.858349,0.040588606,1.1799264,1.5344784,0.6432289,4.6315694,0.8892088,6.4164467,1.7406436,19.249533,0.554575,542.68164,0.47196597,1185.0125,0.2254452,-146.14276,-0.5918417,1543.3325,0.2096919,878.3918,0.4206802,-130.53162,-0.68911415,2552.5088,0.1561205,746.007,0.38494304,-132.59064,-0.6572974,-12.051199,-0.516884,23.626144,0.35642436,0.09438402,0.59538203,-0.017537719,-0.7037352,0.32928246,0.5706373,26.494326,0.40935546,0.47555393,22.326365,-4.8623643,-5.2083945,-6.793485,-2.3440695,-8.416373,19.420586,0.013140871,0.010325978,0.015294281,2.6548674,0.8982036,0.40666667,0.25849995,0.5125,0.46407837,-38.9638,03-01-08-01-01-01-13.wav
39.25783,0.15655763,32.223984,41.64608,44.347458,12.123474,434.14325,611.2188,70.40933,35.347755,0.10390499,1.2599622,0.0017435412,0.011744581,0.23178248,0.23003894,3.729559,2.4299333,2.0514967,0.9972714,0.03671219,1.5156349,6.644734,2.2091453,1.7788193,5.9829116,0.7396159,13.124139,-8.955736,-1.8650609,0.11086878,1.6933781,1.0867473,0.67418665,6.2069983,0.8358134,12.215684,0.7623278,19.720755,0.3491722,676.4025,0.39548144,1115.4146,0.26743203,-157.72826,-0.4845519,1742.698,0.18606971,924.17505,0.5901509,-147.97588,-0.5410801,2794.4644,0.12657383,713.8524,0.6328601,-149.91737,-0.511928,-10.084145,-1.023908,20.336027,0.5353165,0.14166817,0.35609072,-0.013019167,-1.2572268,0.10388611,0.564001,19.126133,0.8132499,-1.2661256,-11.579954,-1.2391359,-12.019661,-28.266037,-0.58772385,-1.628893,8.465784,0.11085124,0.012033779,0.0136427535,2.486188,1.6806723,0.16333334,0.103064165,0.35142857,0.42377314,-48.948,03-01-08-01-01-01-14.wav
26.927118,0.119676806,24.31661,26.809822,29.924522,5.607912,405.81192,576.16766,73.79667,70.57051,0.25180462,1.27206,0.010332406,0.06866661,0.5517484,0.541416,7.1238747,4.1319613,6.1835556,3.0120168,0.10302267,1.1452682,20.233553,0.7318366,2.7118583,6.572292,15.498448,0.5748361,9.427113,1.6197515,0.062788844,2.3320289,1.4946004,0.6410405,3.0349102,1.0771363,3.1913764,1.7350272,17.702322,0.68310046,786.19635,0.32954317,1093.8827,0.21410568,-124.03785,-0.7499938,1824.6721,0.16153109,804.3932,0.3995846,-122.83736,-0.74889416,2880.9402,0.11889965,701.30597,0.2714741,-125.638565,-0.7052553,-8.716698,-0.98975885,17.049877,0.48699328,0.069042675,0.46283826,-0.011180105,-1.2060553,0.20255244,0.5851973,31.709436,0.3598615,-10.717707,-1.6985697,16.402813,0.77208006,-0.30859715,-59.196026,-22.54335,34.04242,-0.04857841,0.005476466,0.03648165,1.9337018,1.4005603,0.282,0.2770848,0.34166667,0.3529597,-39.859573,03-01-08-01-01-01-15.wav
38.867336,0.119125284,35.09848,39.191204,43.161713,8.063232,193.38414,299.71866,163.77278,126.51324,0.21226195,1.3820146,0.0010339657,0.015146721,0.44409797,0.443064,6.6467338,4.4542136,6.373721,3.792248,0.10897121,1.5204935,11.15819,1.4878899,0.29699704,37.9234,1.2008517,11.190678,-5.943423,-2.8538191,0.05066278,1.6548617,1.479355,0.5837937,6.098067,0.82377404,5.857429,1.5202123,16.941305,0.81711274,535.2075,0.40908632,1191.6068,0.26937723,-151.26028,-0.55028707,1609.9414,0.18863805,859.11255,0.43446288,-134.13744,-0.64395887,2591.2874,0.1280125,833.02264,0.57151663,-135.02283,-0.63060313,-9.922692,-0.9951797,19.570951,0.6103067,0.12660357,0.236636,-0.02105182,-0.623664,0.28980306,0.54752386,23.817991,0.76015514,-6.6012864,-2.1733615,-0.28917003,-70.28583,-19.410255,-1.0324887,-3.8207095,11.819643,0.106136225,0.013010226,0.014570216,2.2727273,1.4409221,0.242,0.13059863,0.35833332,0.46218383,-39.873783,03-01-08-01-01-01-16.wav
33.454082,0.24223474,24.700542,38.27002,40.85218,16.151638,167.0515,183.41219,45.72898,14.403931,0.27364486,1.4465972,0.009097062,0.035161156,0.5292201,0.52012306,9.146806,6.4184275,7.823401,4.027345,0.15323967,1.7092379,11.751188,1.1518059,6.5022097,1.6569507,7.28194,1.4927257,5.722831,2.0082307,0.07765421,2.1376083,1.3568808,0.6351776,4.651363,1.04422,5.7516274,1.258576,14.980015,0.7824554,758.06604,0.42282778,1107.2976,0.37862924,-146.19626,-0.57165223,1785.7551,0.20540278,943.8326,0.45810628,-139.3135,-0.596378,2790.2593,0.13726766,914.05347,0.2906673,-140.40842,-0.58045983,-12.057957,-0.6511459,21.452955,0.4107033,0.032045037,1.5419577,-0.009294949,-1.195934,0.422924,0.69343996,20.700571,0.7306243,3.6237895,2.5983193,8.219921,2.0316064,0.24300404,62.868656,-12.479627,24.574915,-0.015075064,0.008433373,0.011612466,2.0648968,0.8982036,0.38,0.20016658,0.70666665,0.4861641,-35.89682,03-01-08-01-01-01-17.wav
36.962044,0.12316541,35.114693,37.244926,38.542606,3.4279137,45.621185,30.829803,27.761972,23.460085,0.14931874,1.2127858,0.0019086158,0.03421252,0.3292856,0.32737696,3.788531,2.0963306,3.5332704,1.70216,0.060405858,1.3846315,11.413045,1.4596553,1.701834,7.25992,3.4662375,3.4664466,-10.073497,-1.3621294,0.08178615,1.880582,1.2754499,0.7150928,7.3003683,0.6701042,12.639968,0.80886227,25.695023,0.3444537,614.22363,0.361578,1140.7821,0.1990813,-145.60045,-0.5847823,1668.1356,0.1875279,908.14703,0.44110903,-135.47455,-0.6276627,2749.5059,0.11725035,700.05975,0.44399476,-137.85739,-0.5929908,-14.565217,-0.65643615,26.947418,0.3103491,0.12810513,0.2828823,-0.013447437,-1.0332342,0.15174253,0.48729005,28.725246,0.45156142,1.5833653,10.650363,7.7732024,2.2412205,-21.48843,-0.6843425,-0.05302445,6.9624367,0.1080438,0.012485123,0.0095139835,3.2738097,0.6042296,0.59999996,0.29,0.6866666,0.45330882,-44.321426,03-01-08-01-01-01-18.wav
27.42837,0.12947974,24.539421,28.329071,30.513512,5.9740906,203.6521,67.989426,41.319485,22.291656,0.14685443,1.2733235,0.009308338,0.038380906,0.26256374,0.2532554,2.8166542,2.4236362,2.8069813,1.5853151,0.05176859,1.2883329,16.04017,0.9860299,10.784892,1.2126777,8.784931,1.4727385,3.1195436,4.7513223,0.06288483,2.1058412,1.4661334,0.7405073,3.734438,0.9112421,4.3235426,1.3155049,24.11984,0.43441534,572.23865,0.53190047,1156.6112,0.17947417,-127.95529,-0.74487025,1589.8582,0.20519324,847.7564,0.34267616,-130.03198,-0.68573767,2657.0066,0.16244707,668.1149,0.3487182,-131.3807,-0.66437197,-14.644212,-0.6671313,23.63044,0.38818675,0.05114181,0.88351816,-0.014219167,-1.0474246,0.121285036,0.4968566,27.973045,0.49349862,9.863725,1.9153132,10.460735,1.5672954,-3.9893832,-4.5315547,-13.344732,24.564629,0.0046090614,0.0077666263,0.010699428,1.6129032,1.0899183,0.34,0.08336666,0.444,0.47906578,-45.6894,03-01-08-01-01-01-19.wav
